conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,jml_emoji,jml_link,jml_mention,cleaned_text,jml_kata,normalized_text,label
2036459340685865132,Tue Mar 24 15:05:17 +0000 2026,20339,"Thailand is considering shortening the tourist visa from 60 days to 30 days due to widespread frustration with tourist behaviour.

Main complaints by nationality by Thais:

Chinese tourists:  Travel in large, loud groups,  
often rude and disrespectful. 
Refuse Thai food, only https://t.co/KsOvS6V00M",2036459340685865132,https://pbs.twimg.com/media/HELzkZoaIAA6ssL.jpg,,en,,572,895,5669,,9.618385566111498e+17,,0,1,0,thailand is considering shortening the tourist visa from days to days due to widespread frustration with tourist behaviour main complaints by nationality by thais chinese tourists travel in large loud groups often rude and disrespectful refuse thai food only,39,thailand is considering shortening the tourist visa from days to days due to widespread frustration with tourist behaviour main complaints by nationality by thais chinese tourists travel in large loud groups often rude and disrespectful refuse thai food only,Regulasi & Kebijakan
1974942394513768877,Mon Oct 06 15:34:03 +0000 2025,0,@d17hanakaede @penpen_popnews Kayaknya tuh karena di jepang lagi rame imigran dan turis yang rusuh. Nah si akun malah rage bait padahal ya itu lagi syuting film 😂,1975223033020461566,,d17hanakaede,in,,0,1,0,,9.882524300715745e+17,,1,0,2,kayaknya tuh karena di jepang lagi rame imigran dan turis yang rusuh nah si akun malah rage bait padahal ya itu lagi syuting film,24,kayaknya tuh karena di jepang lagi rame imigran dan turis yang rusuh nah si akun malah rage bait padahal ya itu lagi syuting film,Lain-lain
1957605647694065701,Thu Aug 21 00:08:33 +0000 2025,0,"@OmbakBanyu2 Karena turis banyak dari Asia, Jepang menyediakan turis syariah,  akses ibadah mudah, cari makan halal ada dll,  tdk hanya orang Indonesia yg berisik halal-hilil tapi semua muslim di dunia pasti cari halal-hilil.",1958320280746783139,,OmbakBanyu2,in,,0,0,0,,1.8261628691233464e+18,,0,0,1,karena turis banyak dari asia jepang menyediakan turis syariah akses ibadah mudah cari makan halal ada dll tdk hanya orang indonesia yg berisik halalhilil tapi semua muslim di dunia pasti cari halalhilil,32,karena turis banyak dari asia jepang menyediakan turis syariah akses ibadah mudah cari makan halal ada dll tdk hanya orang indonesia yang berisik halalhilil tapi semua muslim di dunia pasti cari halalhilil,Pelanggaran Etika & Perilaku
1905784515135475869,Sat Mar 29 09:10:40 +0000 2025,12,"@qinkqonk @tanyarlfes Berisik banget buzzer.
Gue ngajuin visa turis aussie aja susah dan ujung-ujung di tolak. Mau ke korea aja cuman mentok di jeju karena gak mau ribet ngurus visa. Nasib baik gue punya e-passport jadi bisa ke jepang pake visa waiver buat liburan. Emang passport indo itu lemah.",1905910466834243924,,qinkqonk,in,,0,0,0,,2443853874.0,,0,0,2,berisik banget buzzer gue ngajuin visa turis aussie aja susah dan ujungujung di tolak mau ke korea aja cuman mentok di jeju karena gak mau ribet ngurus visa nasib baik gue punya epassport jadi bisa ke jepang pake visa waiver buat liburan emang passport indo itu lemah,47,berisik sekali buzzer saya ngajuin visa turis aussie saja susah dan ujungujung di tolak mau ke korea saja cuman mentok di jeju karena gak mau ribet ngurus visa nasib baik saya punya epassport jadi bisa ke jepang pake visa waiver buat liburan emang passport indo itu lemah,"Pelanggaran Etika & Perilaku, Regulasi & Kebijakan"
1899484206927151571,Wed Mar 12 22:00:46 +0000 2025,0,"@futomodaisuke waktu liburan ke jepang, setiap ketemu turis yg rude, gak sopan, berisik, dan norak selalu org korea.

pdhl denger2 orang2 byk yg blg biasanya turis china yg agak rude, tp engga sumpah org korea yg kutemuin lebih byk yg rude &amp; norak2 bgt polll",1899943677688254545,,futomodaisuke,in,,0,1,0,,1.493336654509396e+18,,0,0,1,waktu liburan ke jepang setiap ketemu turis yg rude gak sopan berisik dan norak selalu org korea pdhl denger orang byk yg blg biasanya turis china yg agak rude tp engga sumpah org korea yg kutemuin lebih byk yg rude amp norak bgt polll,44,waktu liburan ke jepang setiap ketemu turis yang rude gak sopan berisik dan norak selalu org korea pdhl denger orang byk yang blg biasanya turis china yang agak rude tapi engga sumpah org korea yang kutemuin lebih byk yang rude amp norak sekali polll,Pelanggaran Etika & Perilaku
1890305565324140765,Fri Feb 14 15:49:39 +0000 2025,1,"@yourcocaina Tar jepang jadi polusi krn rakyat barunya hobi bakar sampah 😢
Atau jalanannya jd berisik krn motor2nya pada pake knalpot bronx 😢
Atau tiap tempat wisata jadi bayar extra krn ""putra2 daerah"" barunya yg pungli ke turis pake karcis2an 😢",1890428199131038156,,yourcocaina,in,,0,0,0,,1.636904727958139e+18,,3,0,1,tar jepang jadi polusi krn rakyat barunya hobi bakar sampah atau jalanannya jd berisik krn motornya pada pake knalpot bronx atau tiap tempat wisata jadi bayar extra krn putra daerah barunya yg pungli ke turis pake karcisan,37,tar jepang jadi polusi karena rakyat barunya hobi bakar sampah atau jalanannya jadi berisik karena motornya pada pake knalpot bronx atau tiap tempat wisata jadi bayar extra karena putra daerah barunya yang pungli ke turis pake karcisan,"Pelanggaran Etika & Perilaku, Isu Ekonomi & Harga"
1854705762423201829,Fri Nov 08 21:36:27 +0000 2024,0,"@mystingray91 @yo2thok ya memang begitu lah.
Orang Myanmar dipukul rata kaya beberapa penungsi Rohingya.
Orang Indonesia kena streotip imigran rusuh di Astim gara2 kelakuan beberapa pekerja di Taiwan/HK.
Di Jepang kemarin yg foto oyok2 Sakura itu turis cina Surabaya, tapi yg kena maki2 cina mainland 😂",1855001462482649544,,mystingray91,in,,0,0,0,,360397438.0,,1,0,2,ya memang begitu lah orang myanmar dipukul rata kaya beberapa penungsi rohingya orang indonesia kena streotip imigran rusuh di astim gara kelakuan beberapa pekerja di taiwanhk di jepang kemarin yg foto oyok sakura itu turis cina surabaya tapi yg kena maki cina mainland,43,ya memang begitu lah orang myanmar dipukul rata kaya beberapa penungsi rohingya orang indonesia kena streotip imigran rusuh di astim gara kelakuan beberapa pekerja di taiwanhk di jepang kemarin yang foto oyok sakura itu turis cina surabaya tapi yang kena maki cina mainland,Lain-lain
1852384764080042284,Sat Nov 02 03:14:41 +0000 2024,0,"@bbunieszn mereka plg sentimen sm turis china / kr / us kayaknya 😭😭😭 

tp emang reseller ch ini rada ngawur soalnya org jepang kan ga mungkin rusuh gt selalu tertib TAPI mereka (org jpg) jg banyak yg reseller mahal😭",1852549865261387938,,bbunieszn,in,,0,0,0,,1.0112824598775194e+18,,4,0,1,mereka plg sentimen sm turis china kr us kayaknya tp emang reseller ch ini rada ngawur soalnya org jepang kan ga mungkin rusuh gt selalu tertib tapi mereka org jpg jg banyak yg reseller mahal,35,mereka plg sentimen sm turis china kr us kayaknya tapi emang reseller ch ini rada ngawur soalnya org jepang kan ga mungkin rusuh begitu selalu tertib tapi mereka org jpg jg banyak yang reseller mahal,Isu Ekonomi & Harga
1848137447416516663,Sun Oct 20 23:01:18 +0000 2024,0,"Ngawur, Turis Jadikan Gerbang Torii di Jepang Jadi Alat Pull-Up https://t.co/8fQ0aH0R0d",1848137447416516663,,,in,,0,0,0,,240113510.0,,0,1,0,ngawur turis jadikan gerbang torii di jepang jadi alat pullup,10,ngawur turis jadikan gerbang torii di jepang jadi alat pullup,Lain-lain
1828389692049646038,Tue Aug 27 11:10:47 +0000 2024,0,Ngawur! Turis Berhubungan Seks di Halaman Kuil Jepang https://t.co/3Sh0KrzZ8b,1828389692049646038,,,in,,0,0,0,,240113510.0,,0,1,0,ngawur turis berhubungan seks di halaman kuil jepang,8,ngawur turis berhubungan seks di halaman kuil jepang,Lain-lain
1816486093606490215,Thu Jul 25 14:50:08 +0000 2024,0,"Turis dari itu negara zionis nih gak di Vietnam kemarin, gak di Jepang buat rusuh aja. Muka tembok gak punya malu banget dah 🤢",1816486093606490215,,,in,,0,0,0,,1.2239720548330578e+18,,1,0,0,turis dari itu negara zionis nih gak di vietnam kemarin gak di jepang buat rusuh aja muka tembok gak punya malu banget dah,23,turis dari itu negara zionis nih gak di vietnam kemarin gak di jepang buat rusuh saja muka tembok gak punya malu sekali dah,Lain-lain
1816324225336250801,Thu Jul 25 04:06:55 +0000 2024,77388,Israeli tourists vs. Palestine supporters in Tokyo. https://t.co/FPvi7jYXxo,1816324225336250801,https://pbs.twimg.com/ext_tw_video_thumb/1816322848337838080/pu/img/k9UL29bVOsA-zkzV.jpg,,en,,7414,3681,14099,,1.557991538839679e+18,,0,1,0,israeli tourists vs palestine supporters in tokyo,7,israeli tourists vs palestine supporters in tokyo,Lain-lain
1804885185550516286,Sun Jun 23 14:32:16 +0000 2024,0,"Sebuah hotel di Jepang membatalkan reservasi kamar turis asal negara penjajah 15r4el. Pihak akomodasi memberitahu pada pelancong itu bahwa mereka tidak dapat menampungnya karena laporan kejahatan perang yang dilakukan tentara 15r4el di Gaza.

Dalam pesan pada turis tersebut, https://t.co/jWO4bBiTco",1804885185550516286,https://pbs.twimg.com/media/GQw9gTTaAAEL8eD.jpg,,in,,0,0,1,,104374118.0,,0,1,0,sebuah hotel di jepang membatalkan reservasi kamar turis asal negara penjajah rel pihak akomodasi memberitahu pada pelancong itu bahwa mereka tidak dapat menampungnya karena laporan kejahatan perang yang dilakukan tentara rel di gaza dalam pesan pada turis tersebut,38,sebuah hotel di jepang membatalkan reservasi kamar turis asal negara penjajah rel pihak akomodasi memberitahu pada pelancong itu bahwa mereka tidak dapat menampungnya karena laporan kejahatan perang yang dilakukan tentara rel di gaza dalam pesan pada turis tersebut,Lain-lain
1802711154785202448,Mon Jun 17 14:33:26 +0000 2024,493,"Kebanyakan Turis, Warga Minta Jangan Berisik! 

Papan “jangan berisik” dalam beberapa bahasa (Korea, Inggris, Jepang, dan China) terlihat di daerah Bukchon Hanok VIllage.

Penduduk Bukchon Hanok Village mulai menyuarakan keberatan mereka terhadap turis yang berdatangan tak https://t.co/6bCVMb4en2",1802711154785202448,https://pbs.twimg.com/media/GQSEOxdaUAAnSHC.png,,in,,32,13,69,,1211794832.0,,0,1,0,kebanyakan turis warga minta jangan berisik papan “jangan berisik” dalam beberapa bahasa korea inggris jepang dan china terlihat di daerah bukchon hanok village penduduk bukchon hanok village mulai menyuarakan keberatan mereka terhadap turis yang berdatangan tak,36,kebanyakan turis warga minta jangan berisik papan “jangan berisik” dalam beberapa bahasa korea inggris jepang dan china terlihat di daerah bukchon hanok village penduduk bukchon hanok village mulai menyuarakan keberatan mereka terhadap turis yang berdatangan tak,Pelanggaran Etika & Perilaku
1798154935756034056,Wed Jun 05 00:48:39 +0000 2024,0,"Aduh, Duh... Sudah Dilarang, Turis Ini Kejar Geisha di Kyoto Ala Paparazi https://t.co/4Ri8eLEM7t https://t.co/Sng5GZjOtH",1798154935756034056,https://pbs.twimg.com/media/GPRUYsTbkAAgsgX.jpg,,in,,0,0,0,,9.045990816029e+17,,0,2,0,aduh duh sudah dilarang turis ini kejar geisha di kyoto ala paparazi,12,aduh duh sudah dilarang turis ini kejar geisha di kyoto ala paparazi,Regulasi & Kebijakan
1795706594216620285,Wed May 29 18:24:51 +0000 2024,14,@zahratunnisaf jadi inget dulu di kereta ada turis cina lg ngobrol suaranya agak keras.. tiba2 ada aki2 pulang kerja mabok ngejambak tu turis cina sambil teriak “berisik!! ini jepang!! ngomong pake bahasa jepang!! kalian semua setuju kan!??” sambil nunjuk penumpang lain.,1795884023732121902,,zahratunnisaf,in,,0,1,0,,1.7440562070847775e+18,,0,0,1,jadi inget dulu di kereta ada turis cina lg ngobrol suaranya agak keras tiba ada aki pulang kerja mabok ngejambak tu turis cina sambil teriak “berisik ini jepang ngomong pake bahasa jepang kalian semua setuju kan” sambil nunjuk penumpang lain,40,jadi inget dulu di kereta ada turis cina lg ngobrol suaranya agak keras tiba ada aki pulang kerja mabok ngejambak tu turis cina sambil teriak “berisik ini jepang ngomong pake bahasa jepang kalian semua setuju kan” sambil nunjuk penumpang lain,Pelanggaran Etika & Perilaku
1794921844811911322,Mon May 27 02:41:30 +0000 2024,0,PewDiePie Kesal Tak Terkira Soroti Turis Rusuh Demi Konten di Jepang https://t.co/7eKeeZWsgj,1794921844811911322,,,in,,0,0,0,,240113510.0,,0,1,0,pewdiepie kesal tak terkira soroti turis rusuh demi konten di jepang,11,pewdiepie kesal tak terkira soroti turis rusuh demi konten di jepang,Lain-lain
1790211205178802199,Tue May 14 02:43:06 +0000 2024,0,Belum ke Japan tapi karena ulah turis yang ngawur jadi nggabisa experience jajan Lawson sambil liat Gunung Fuji besok kalo kesana😭,1790211205178802199,,,in,,0,0,0,,111507703.0,,1,0,0,belum ke japan tapi karena ulah turis yang ngawur jadi nggabisa experience jajan lawson sambil liat gunung fuji besok kalo kesana,21,belum ke japan tapi karena ulah turis yang ngawur jadi nggabisa experience jajan lawson sambil liat gunung fuji besok kalau kesana,Lain-lain
1788203449626280414,Thu May 09 00:25:23 +0000 2024,0,"@Denald Dulu pas k aquarium di Jepang jg ada turis India yg nyebelin bgt. Dilarang foto pke flash, eh dia jeprat jepret pake flash berkali-kali kyk wartawan, sampe turis2 negara lain pada mnjauh takut disangka ikut2an 😭",1788364606987194822,,Denald,in,,0,0,0,,1.3811044989704888e+18,,1,0,1,dulu pas k aquarium di jepang jg ada turis india yg nyebelin bgt dilarang foto pke flash eh dia jeprat jepret pake flash berkalikali kyk wartawan sampe turis negara lain pada mnjauh takut disangka ikutan,35,dulu pas k aquarium di jepang jg ada turis india yang nyebelin sekali dilarang foto pke flash eh dia jeprat jepret pake flash berkalikali seperti wartawan sampai turis negara lain pada mnjauh takut disangka ikutan,Regulasi & Kebijakan
1784830063042810176,Mon Apr 29 06:20:22 +0000 2024,0,"wih.. Galak Jepang. Block spot foto karena kebanyakan turis gak sopan/gak tau aturan. 
Di Geisha District di Kyoto juga udah ada aturan dilarang foto di gang2 private :D

https://t.co/zsi1zdnOIl https://t.co/a1b2jJ6AtH",1784830063042810176,https://pbs.twimg.com/media/GMT9edHbcAAevKc.png,,in,,0,0,0,,116738684.0,,0,2,0,wih galak jepang block spot foto karena kebanyakan turis gak sopangak tau aturan di geisha district di kyoto juga udah ada aturan dilarang foto di gang private d,28,wih galak jepang block spot foto karena kebanyakan turis gak sopangak tau aturan di geisha district di kyoto juga sudah ada aturan dilarang foto di gang private di,"Pelanggaran Etika & Perilaku, Regulasi & Kebijakan"
1779338993924202678,Sun Apr 21 07:24:35 +0000 2024,0,"@ARSIPAJA Punya duit noraknya gak ketulungan, punya duit gaya kampungan. Kl punya duit mending beli otak dan etika dulu, setelahnya cari literasi ttg negara tujuan. Bikin malu dan merusak nama orang Indonesia di Jepang. Moga turis norak begini masuk daftar hitam dilarang ke Jepang!",1781947121882767415,,ARSIPAJA,in,,0,0,0,,1.6389714343775724e+18,,0,0,1,punya duit noraknya gak ketulungan punya duit gaya kampungan kl punya duit mending beli otak dan etika dulu setelahnya cari literasi ttg negara tujuan bikin malu dan merusak nama orang indonesia di jepang moga turis norak begini masuk daftar hitam dilarang ke jepang,43,punya duit noraknya gak ketulungan punya duit gaya kampungan kalau punya duit mending beli otak dan etika dulu setelahnya cari literasi ttg negara tujuan membuat malu dan merusak nama orang indonesia di jepang moga turis norak begini masuk daftar hitam dilarang ke jepang,"Pelanggaran Etika & Perilaku, Regulasi & Kebijakan"
1778713081977127037,Fri Apr 12 09:13:40 +0000 2024,1,"Sama2 tentang Jepang. 

TL X eike rame soal spoiler DetCo yg mau rilis di Jepang

sementara TL FB eike rame soal turis Indo di Jepang yang metik bunga sakura sembarangan padahal dilarang.

Duh kelakuan oknum pemegang paspor ijo 😓 https://t.co/fYIXQExObQ",1778713081977127037,https://pbs.twimg.com/media/GK9CHyqX0AA2jv-.jpg,,in,,1,0,0,,1.5015017636772086e+18,,1,1,0,sama tentang jepang tl x eike rame soal spoiler detco yg mau rilis di jepang sementara tl fb eike rame soal turis indo di jepang yang metik bunga sakura sembarangan padahal dilarang duh kelakuan oknum pemegang paspor ijo,38,sama tentang jepang tl x eike rame soal spoiler detco yang mau rilis di jepang sementara tl fb eike rame soal turis indo di jepang yang metik bunga sakura sembarangan padahal dilarang duh kelakuan oknum pemegang paspor ijo,Regulasi & Kebijakan
1774764363066577251,Mon Apr 01 17:40:33 +0000 2024,2,"@ridwanhr @Mevius186 Wakakak.. Ga di Jepang, ga di Thailand, kudu ada buat Si Paling Tertip. Di Indo juga ada kota2 bertanda dilarang merokok di beberapa spot, biasanya pusat kota atau tempat turis. Cuma ga ditegakkan, jadi tanda begitu cuma hiasan.",1774854377104412800,,ridwanhr,in,,0,1,0,,65671754.0,,0,0,2,wakakak ga di jepang ga di thailand kudu ada buat si paling tertip di indo juga ada kota bertanda dilarang merokok di beberapa spot biasanya pusat kota atau tempat turis cuma ga ditegakkan jadi tanda begitu cuma hiasan,38,wakakak ga di jepang ga di thailand kudu ada buat si paling tertip di indo juga ada kota bertanda dilarang merokok di beberapa spot biasanya pusat kota atau tempat turis cuma ga ditegakkan jadi tanda begitu cuma hiasan,Regulasi & Kebijakan
1771447719183241512,Sat Mar 23 08:03:42 +0000 2024,0,"Turis Bakal Dilarang Kunjungi Distrik Geisha Jepang

“Langkah ini diharapkan dapat membantu menjaga keamanan dan privasi para penduduk lokal dan para Geisha”
#jakarta #berita #seketika #fyp #fypシ  #geisha #culture  #budaya #jepang https://t.co/aiVXSDekgt",1771447719183241512,,,in,,0,0,0,,1.6964266760650383e+18,,0,1,0,turis bakal dilarang kunjungi distrik geisha jepang “langkah ini diharapkan dapat membantu menjaga keamanan dan privasi para penduduk lokal dan para geisha”,22,turis bakal dilarang kunjungi distrik geisha jepang “langkah ini diharapkan dapat membantu menjaga keamanan dan privasi para penduduk lokal dan para geisha”,Regulasi & Kebijakan
1767489656181211233,Tue Mar 12 16:39:42 +0000 2024,0,"@RandomWorldWar Baru aja nonton video vlogger jepang yang keliling di tepi barat seperti yerussalem, hebron dll. Dia bener2 sendirian melihat kondisi disana aja bilang atmosfernya beda, kehidupan org palestina dipersulit dan dia ngerasain ini itu dilarang (turis) apalagi org palestinanya",1767591307843870825,,RandomWorldWar,in,,0,0,0,,1.7315688519750205e+18,,0,0,1,baru aja nonton video vlogger jepang yang keliling di tepi barat seperti yerussalem hebron dll dia bener sendirian melihat kondisi disana aja bilang atmosfernya beda kehidupan org palestina dipersulit dan dia ngerasain ini itu dilarang turis apalagi org palestinanya,39,baru saja nonton video vlogger jepang yang keliling di tepi barat seperti yerussalem hebron dll dia bener sendirian melihat kondisi disana saja bilang atmosfernya beda kehidupan org palestina dipersulit dan dia ngerasain ini itu dilarang turis apalagi org palestinanya,Regulasi & Kebijakan
1761627298292466134,Sun Feb 25 07:34:23 +0000 2024,3,"@Rosinaya69 @RexArtzy18 nah ini

gw kan pengen banget ke Jepang, tapi kalo gara2 ginian turis dari Indonesia dilarang kan ya bangsat",1761655869542957090,,Rosinaya69,in,,0,0,0,,1.1571416343220306e+18,,0,0,2,nah ini gw kan pengen banget ke jepang tapi kalo gara ginian turis dari indonesia dilarang kan ya bangsat,19,nah ini saya kan pengen sekali ke jepang tapi kalau gara ginian turis dari indonesia dilarang kan ya bangsat,Regulasi & Kebijakan
1727681138993541398,Thu Nov 23 13:30:56 +0000 2023,39,"Japan day 6. Kawaguchiko - Osaka

Naik bus 2 jam dari Kawaguchiko ke Shin-Fuji, lalu naik Shinkansen ke Osaka. Disambut sunset yang cukup ciamik. Narok barang di hotel, langsung ke tujuan turis, Dotonburi. Ternyata Osaka lagi gemerlap. Gak lupa ke tempat langganan, takoyaki + https://t.co/ylbOCWWOqr",1727681138993541398,https://pbs.twimg.com/media/F_n0tHgacAAteJX.jpg,,in,,0,4,4,,53360203.0,,0,1,0,japan day kawaguchiko osaka naik bus jam dari kawaguchiko ke shinfuji lalu naik shinkansen ke osaka disambut sunset yang cukup ciamik narok barang di hotel langsung ke tujuan turis dotonburi ternyata osaka lagi gemerlap gak lupa ke tempat langganan takoyaki,40,japan day kawaguchiko osaka naik bus jam dari kawaguchiko ke shinfuji lalu naik shinkansen ke osaka disambut sunset yang cukup ciamik narok barang di hotel langsung ke tujuan turis dotonburi ternyata osaka lagi gemerlap gak lupa ke tempat langganan takoyaki,Lain-lain
1619274988795867137,Sat Jan 28 10:03:36 +0000 2023,0,"Jd inget pas ke Jepang gw kesel banyak turis anak2 Sokor pada berisik banget, di hotel juga ada, ya ini salah satu contohnya 😂",1619274988795867137,,,in,,0,0,0,,251180262.0,,1,0,0,jd inget pas ke jepang gw kesel banyak turis anak sokor pada berisik banget di hotel juga ada ya ini salah satu contohnya,23,jadi inget pas ke jepang saya kesel banyak turis anak sokor pada berisik sekali di hotel juga ada ya ini salah satu contohnya,Pelanggaran Etika & Perilaku
1619063568892325889,Fri Jan 27 20:03:30 +0000 2023,9798,"dokyeom shouting in the gym and then realizing that someone else was there too
https://t.co/Q5cilRx33m",1619063568892325889,https://pbs.twimg.com/ext_tw_video_thumb/1585263217441271808/pu/img/yd7hZ0Exvzrv8Pjo.jpg,,en,,322,10,1670,,1.444384969456038e+18,,0,1,0,dokyeom shouting in the gym and then realizing that someone else was there too,14,dokyeom shouting in the gym and then realizing that someone else was there too,Lain-lain
1527625202322280448,Sun May 22 03:34:36 +0000 2022,0,"@dinris15 @tubirfess Dosennya kalau ngawasin ujian, kalau dari Asia suka lihatin beberapa mahasiswa/i Indonesia karena dikenal suka nyontek. Suka langgar peraturan di jalanan, berisik dsb. Kalau di Jepang, turis +62 suka buang sampah sembarangan. Di Eropa suka berisik di apartemen, kalau (cont",1528217736781762560,,MNovitang,in,,0,1,0,,1.1397503468493046e+18,,0,0,2,dosennya kalau ngawasin ujian kalau dari asia suka lihatin beberapa mahasiswai indonesia karena dikenal suka nyontek suka langgar peraturan di jalanan berisik dsb kalau di jepang turis suka buang sampah sembarangan di eropa suka berisik di apartemen kalau cont,39,dosennya kalau ngawasin ujian kalau dari asia suka lihatin beberapa mahasiswai indonesia karena dikenal suka nyontek suka langgar peraturan di jalanan berisik dsb kalau di jepang turis suka buang sampah sembarangan di eropa suka berisik di apartemen kalau cont,"Pelanggaran Etika & Perilaku, Regulasi & Kebijakan"
1481072958558781440,Wed Jan 12 01:18:04 +0000 2022,2,"Cegah Omicron, Turis Asing Masih Dilarang Masuk Jepang Hingga Februari 2022 https://t.co/mGKtAPXJCy",1481072958558781440,,,in,,0,0,1,,55507370.0,,0,1,0,cegah omicron turis asing masih dilarang masuk jepang hingga februari,10,cegah omicron turis asing masih dilarang masuk jepang hingga februari,Regulasi & Kebijakan
1462328724448153604,Sun Nov 21 07:55:40 +0000 2021,4,"Pulau Hashima ditutup selama bertahun-tahun karena tempat ini menakutkan. Pengunjung juga dilarang ke situ. Sekolah, rumah sakit, tempat makan yang dibangun di sana semuanya sudah ditutup.
Pemerintah Jepang akhirnya membuka kembali Pulau Hashima untuk turis pada 22 April 2009,",1462328844891799554,,HistoriDunia2,in,,0,1,0,,1.1517486462594007e+18,,0,0,0,pulau hashima ditutup selama bertahuntahun karena tempat ini menakutkan pengunjung juga dilarang ke situ sekolah rumah sakit tempat makan yang dibangun di sana semuanya sudah ditutup pemerintah jepang akhirnya membuka kembali pulau hashima untuk turis pada april,37,pulau hashima ditutup selama bertahuntahun karena tempat ini menakutkan pengunjung juga dilarang ke situ sekolah rumah sakit tempat makan yang dibangun di sana semuanya sudah ditutup pemerintah jepang akhirnya membuka kembali pulau hashima untuk turis pada april,Regulasi & Kebijakan
1390534216039862276,Fri May 07 05:09:26 +0000 2021,0,"Turis udah boleh ke Jepang kah? Apa masih ada larangan? 2020 kan sempet dilarang diundur ke 2021, apa ada yang tau? atau bisa searching dimana untuk udah dibolehin atau engganya?",1390534216039862276,,,in,,0,1,0,,708111103.0,,0,0,0,turis udah boleh ke jepang kah apa masih ada larangan kan sempet dilarang diundur ke apa ada yang tau atau bisa searching dimana untuk udah dibolehin atau engganya,28,turis sudah boleh ke jepang kah apa masih ada larangan kan sempet dilarang diundur ke apa ada yang tau atau bisa searching dimana untuk sudah dibolehin atau engganya,Regulasi & Kebijakan
1376433342908796932,Mon Mar 29 07:17:39 +0000 2021,0,"direktur Pusat Pengendalian dan Pencegahan Penyakit Jepang. Musim bunga sakura Jepang sangat dinantikan oleh penduduk lokal dan pengunjung, meskipun tahun ini turis asing dilarang masuk.",1376433357085536258,,SetengahWibu,in,,0,1,0,,1.2307374445022454e+18,,0,0,0,direktur pusat pengendalian dan pencegahan penyakit jepang musim bunga sakura jepang sangat dinantikan oleh penduduk lokal dan pengunjung meskipun tahun ini turis asing dilarang masuk,25,direktur pusat pengendalian dan pencegahan penyakit jepang musim bunga sakura jepang sangat dinantikan oleh penduduk lokal dan pengunjung meskipun tahun ini turis asing dilarang masuk,Regulasi & Kebijakan
1374662034097246209,Wed Mar 24 09:59:03 +0000 2021,0,"Turis Luar Jepang Dilarang Tonton Tokyo Olympic, Industri Pariwisata Hancur https://t.co/vYHYyJ3RvR https://t.co/7ejnm3aRk3",1374662034097246209,https://pbs.twimg.com/media/ExPH1cuVIAQOiiq.jpg,,in,,0,0,0,,1372376557.0,,0,2,0,turis luar jepang dilarang tonton tokyo olympic industri pariwisata hancur,10,turis luar jepang dilarang tonton tokyo olympic industri pariwisata hancur,Regulasi & Kebijakan
1343391592569180160,Mon Dec 28 03:01:29 +0000 2020,0,"Ada Varian Covid-19 Baru, Turis Inggris Raya Dilarang Masuk Jepang https://t.co/0SEkYTe56w",1343391592569180160,,,in,,0,0,0,,262026799.0,,0,1,0,ada varian covid baru turis inggris raya dilarang masuk jepang,10,ada varian covid baru turis inggris raya dilarang masuk jepang,Regulasi & Kebijakan
1265195231709810688,Wed May 27 13:02:49 +0000 2020,0,"@msvanilaaa @AnggunA75136469 @demplon_ASR @miftaakh @eN_Ha2409 @anandabadudu Lah kalo gitu mah orang luar juga banyak kasus rusuh di indo, contoh atlet jepang yang ketawan ""jajan"" di blok m &amp; atlet MMA france yang bikin rusuh dibali.

atlet lagi status mereka bukan turis biasa yang banyak bener rusuhnya khususnya dibali.",1265629534503628800,,msvanilaaa,in,,0,1,0,,1148666953.0,,0,0,6,lah kalo gitu mah orang luar juga banyak kasus rusuh di indo contoh atlet jepang yang ketawan jajan di blok m amp atlet mma france yang bikin rusuh dibali atlet lagi status mereka bukan turis biasa yang banyak bener rusuhnya khususnya dibali,42,lah kalau begitu mah orang luar juga banyak kasus rusuh di indo contoh atlet jepang yang ketawan jajan di blok m amp atlet mma france yang membuat rusuh dibali atlet lagi status mereka bukan turis biasa yang banyak bener rusuhnya khususnya dibali,Lain-lain
1264808301117583366,Mon May 25 06:45:02 +0000 2020,1,"@nynazka Orang cina dateng ke kuil jepang rusuh heboh,  air suci kuil pada d hamburin, kalau toilet nya jadi kotor, jangan tanya kl mereka udh jadi turis di malaysia di indonesia bikin rusuh jg",1264809682801057793,,mrs_mayorkever,in,,0,1,0,,1.1518988601149972e+18,,0,0,1,orang cina dateng ke kuil jepang rusuh heboh air suci kuil pada d hamburin kalau toilet nya jadi kotor jangan tanya kl mereka udh jadi turis di malaysia di indonesia bikin rusuh jg,33,orang cina dateng ke kuil jepang rusuh heboh air suci kuil pada di hamburin kalau toilet nya jadi kotor jangan tanya kalau mereka sudah jadi turis di malaysia di indonesia membuat rusuh jg,Lain-lain
