conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
143912458317348864,Tue Dec 06 04:39:38 +0000 2011,0,"Neymar Dilarang Makan Sushi di Jepang: ""Para pemain bukanlah turis, ini pekerjaan. Kami harus hati-hati dengan m... http://t.co/5LKLUoWJ",143912458317348864,,,in,,0,0,0,,410612868,
143912447957417984,Tue Dec 06 04:39:36 +0000 2011,0,"Neymar Dilarang Makan Sushi di Jepang: ""Para pemain bukanlah turis, ini pekerjaan. Kami harus hati-hati dengan m... http://t.co/auAWLOmd",143912447957417984,,,in,,0,0,0,,394678942,
143912445533110272,Tue Dec 06 04:39:35 +0000 2011,0,"Neymar Dilarang Makan Sushi di Jepang: ""Para pemain bukanlah turis, ini pekerjaan. Kami harus hati-hati dengan m... http://t.co/xWPzNaxA",143912445533110272,,,in,,0,0,0,,176381072,
143912444677455873,Tue Dec 06 04:39:35 +0000 2011,0,"Neymar Dilarang Makan Sushi di Jepang: ""Para pemain bukanlah turis, ini pekerjaan. Kami harus hati-hati dengan m... http://t.co/sxlfX142",143912444677455873,,,in,,0,0,0,,97832752,
143912442592890882,Tue Dec 06 04:39:34 +0000 2011,0,"Neymar Dilarang Makan Sushi di Jepang: ""Para pemain bukanlah turis, ini pekerjaan. Kami harus hati-hati dengan m... http://t.co/tTkljZYd",143912442592890882,,,in,,0,0,0,,188263411,
2024969932581339261,Fri Feb 20 22:10:28 +0000 2026,0,Turis yang ke Jepang Dilarang Ikut Ujian Kemampuan Bahasa https://t.co/Qem4HSL9wf,2024969932581339261,,,in,,1,0,0,,240113510,
143912441250713601,Tue Dec 06 04:39:34 +0000 2011,0,"Neymar Dilarang Makan Sushi di Jepang: ""Para pemain bukanlah turis, ini pekerjaan. Kami harus hati-hati dengan m... http://t.co/KGYuYqMB",143912441250713601,,,in,,0,0,0,,60084308,
143912435194146817,Tue Dec 06 04:39:32 +0000 2011,0,"Neymar Dilarang Makan Sushi di Jepang: ""Para pemain bukanlah turis, ini pekerjaan. Kami harus hati-hati dengan m... http://t.co/OlyoMKR2",143912435194146817,,,in,,0,0,0,,152958646,
143912432681754624,Tue Dec 06 04:39:32 +0000 2011,0,"Neymar Dilarang Makan Sushi di Jepang: ""Para pemain bukanlah turis, ini pekerjaan. Kami harus hati-hati dengan m... http://t.co/UA2i5vae",143912432681754624,,,in,,0,0,0,,56724288,
143912430911754240,Tue Dec 06 04:39:31 +0000 2011,0,"Neymar Dilarang Makan Sushi di Jepang: ""Para pemain bukanlah turis, ini pekerjaan. Kami harus hati-hati dengan m... http://t.co/cT2WEqpZ",143912430911754240,,,in,,0,0,0,,233106271,
143912422346993664,Tue Dec 06 04:39:29 +0000 2011,0,"vivanews: Neymar Dilarang Makan Sushi di Jepang: ""Para pemain bukanlah turis, ini pekerjaan. Kami harus hati-hat... http://t.co/8O0cCcxE",143912422346993664,,,in,,0,0,0,,223073656,
143912421017403392,Tue Dec 06 04:39:29 +0000 2011,0,"Neymar Dilarang Makan Sushi di Jepang: ""Para pemain bukanlah turis, ini pekerjaan. Kami harus hati-hati dengan m... http://t.co/O022SQvD",143912421017403392,,,in,,0,0,0,,155198731,
143911303935836161,Tue Dec 06 04:35:03 +0000 2011,0,"Neymar Dilarang Makan Sushi di Jepang: ""Para pemain bukanlah turis, ini pekerjaan. Kami harus hati-hati dengan masalah ini.""",143911303935836161,,,in,,0,0,0,,273396714,
143910900892573696,Tue Dec 06 04:33:27 +0000 2011,0,"Neymar Dilarang Makan Sushi di Jepang: ""Para pemain bukanlah turis, ini pekerjaan. Kami harus… http://t.co/Sbr2DEMf",143910900892573696,,,in,,0,0,0,,226151786,
61410298401267713,Fri Apr 22 12:45:30 +0000 2011,0,"Liatin turis Jepang hilir mudik, lucu2 gayanya. Trus sll bergerombol, berisik khas .. ..",61410298401267713,,,in,,0,0,0,,93207838,
45797212881567745,Thu Mar 10 10:44:41 +0000 2011,0,"Asiik depan ku turis jepang, ga usah ke jepang deh belajar bahasanya.. Gpp kalian berisik saia mendengarkan saja.. ;p",45797212881567745,,,in,,0,0,0,,73238822,
41751011085393920,Sun Feb 27 06:46:31 +0000 2011,0,TURIS JEPANG HASIL REKAYASA SPERMA ALBUM SUICIDE SEASON RUSUH TENNIS INDOOR SECURITY LAKNAT ID CARD CALO PARKIR MOTOR MELANGLANG BUANA,41751011085393920,,,in,,0,0,0,,44290489,
20422115702345728,Thu Dec 30 10:13:06 +0000 2010,0,"ini turis jepang satu berisik amat,minta dicolok",20422115702345728,,,in,,0,0,0,,217259804,
15750693398777856,Fri Dec 17 12:50:32 +0000 2010,0,"Aje gile!!!baru tahu kl turis jepang n cina tuh berisik n bawel2 bangatan..!!!!ngemeng mulu di pesawat!!duduk aja ngapah.. --""",15750693398777856,,,in,,0,0,0,,68414909,
20352148410,Thu Aug 05 02:02:28 +0000 2010,0,Knp suka org jepang? Berisik tau jepang mah RT @andreflat: cakep ga??mauuu RT @nengnongzee Selalu tertawa kalo ngeliat turis jepang..,20352148410,,,in,,0,0,0,,38788850,
13192832067,Sat May 01 15:12:44 +0000 2010,0,@chibialay Pasangin grup Hifana mainin lagu Super Mario Bros biar tambah rusuh. Hehehehe... re Turis Jepang,13192979702,,chibialay,in,,0,0,0,,16045512,
2020361417283772529,Mon Feb 09 09:35:24 +0000 2026,0,"@kitty_gandalf temenku orang jepang juga pada gasuka sama negara itu, katanya orangnya pada berisik, intinya paling gasuka kalo turis dari negara itu berdatangan😂",2020793646451224681,,kitty_gandalf,in,,0,0,0,,1291996026006409216,
2018339403601772717,Tue Feb 03 18:13:49 +0000 2026,0,"@AdityasArifian1 Jangan aneh2 plisss.. Dimana kita berada tolong hargai aturan dan budaya setempat. Jangan samakan dengan yg ada di Indonesia.
Jangan sampai turis Indonesia diseleksi ketat utk ke Jepang, atau dilarang permanen. Aku belum ke Jepang soalnya 😭",2018749783217930621,,AdityasArifian1,in,,0,0,0,,1907811977738727428,
2017891494750015621,Sun Feb 01 09:23:17 +0000 2026,0,Kemana Turis China Bakal Pergi di Masa Libur Imlek 2026 Usai Dilarang Pergi ke Jepang? https://t.co/rmJupOmXPW #Lifestyle,2017891494750015621,,,in,,0,0,0,,47596019,
1993327278495793237,Tue Nov 25 14:33:52 +0000 2025,0,https://t.co/WcifTiDTWB,1993327278495793237,,,zxx,,0,0,0,,1343841426447060992,
1991404197699543089,Thu Nov 20 07:12:13 +0000 2025,0,"Ga habis habis ya allah berita orang asing yg rusuh. Bukan gimana2 ya gais. 
Masalahnya kan jepang tuh negara yg taat aturan dsb ya. Kalo sekali kejadian begini bakal di tutup nanti tempat2 nya dan bakal ada teguran buat turis yg dateng. Lah merugikan yg lain nantii😔",1991404197699543089,,,in,,0,0,0,,1051504942614110208,
1991053843111592201,Wed Nov 19 08:00:02 +0000 2025,112,"Influencer Thailand Joget di Spot Gunung Fuji 

Jepang semakin memperketat aturan bagi turis setelah banyak pelanggaran terjadi di kawasan wisata populer. Di tengah situasi itu, aksi Jack Papho justru memicu perdebatan.

#detikcom https://t.co/Q3wOPVocyI",1991053843111592201,https://pbs.twimg.com/amplify_video_thumb/1991005992155557889/img/NuemfbdSbImLAuN6.jpg,,in,,2,10,13,,69183155,
1989662888383111456,Sat Nov 15 11:52:53 +0000 2025,337,"Bentar lagi banyak TKI di Jepang di pulangkan.

Hari gini hotel mana yang kuat tanpa turis Tiongkok 🤧🤧🤧🤧

Ampe di refund gitu udah pasti perintah yang kuasa. 

Bangkrut dah Jepang tuh, PM-nya ngawur soalnya. Turis itu sinyal pertama, sinyal kedua rakyat Tiongkok yg punya",1989662888383111456,,,in,,2,20,29,,1527128825901228032,
1989630341523599852,Sat Nov 15 09:43:33 +0000 2025,97,"China's largest airlines has offered full refunds for flights on Japan routes after Beijing warned its citizens to avoid travel to the country, escalating a diplomatic row sparked by comments on Taiwan from Tokyo's premier",1989630341523599852,,,en,,5,6,20,,3295423333,
1974099848355057755,Fri Oct 03 13:10:55 +0000 2025,0,Jepang Imbau Turis Tidak Rusuh Saat Rayakan Halloween https://t.co/rVGYdrQHaN,1974099848355057755,,,in,,0,0,0,,240113510,
1918227670678290832,Fri May 02 08:54:50 +0000 2025,0,"Berbulan-bulan setelah dirilis, beberapa kartu grafis kelas atas dari Nvidia masih sulit ditemui di pasaran, terutama dengan harga yang normal.

https://t.co/Q0Z4xzbedz",1918227670678290832,,,in,,0,0,0,,135815019,
1904699826651939083,Wed Mar 26 01:00:00 +0000 2025,3,"Kalau kalian berkunjung ke Jepang pada musim semi, sebaiknya perhatikan himbauan yang berlaku ya! Salah satunya adalah dilarang menyentuh bunga sakura.  🌸❌

#JapaneseStation #AllAboutJapan #BungaSakura

https://t.co/wXo3KJ3sSe https://t.co/MfqGXVLHvt",1904699826651939083,https://pbs.twimg.com/media/Gm6ttI8bYAI-beT.jpg,,in,,0,0,0,,69876693,
2043542895119241421,Mon Apr 13 04:12:48 +0000 2026,0,"Pemerintah Jepang naikkan pajak wisatawan dan perluas pungutan hotel hadapi overtourism. Mulai Juli 2026, wisatawan berkunjung ke Jepang akan hadapi kenaikan pajak keberangkatan internasional serta bertambahnya pajak akomodasi. Kebijakan bagian dari upaya kelola lonjakan wisata.",2043542895119241421,,,in,,0,0,1,,145121986,
2043532210956030058,Mon Apr 13 03:30:20 +0000 2026,0,"Lonjakan wisatawan global dalam beberapa tahun terakhir mulai menguji keseimbangan tersebut. Kini, Jepang mengambil langkah baru, yakni menaikkan pajak wisatawan dan memperluas pungutan hotel sebagai strategi menghadapi overtourism. Yuk Simak only on 87.7 RBFM #greatdaysamarinda https://t.co/Q9X6D7BsRU",2043532210956030058,https://pbs.twimg.com/media/HFwVtCSaEAAAhkg.jpg,,in,,0,0,0,,3112363021,
1975496946380120460,Tue Oct 07 09:42:29 +0000 2025,1,"Sementara itu yen babak belur ""lagi"" lawan dollar dan jepang yg kelabakan  sama overtourism soalnya yen lemah 😏",1975496946380120460,,,in,,0,0,0,,419491115,
1975350262329180359,Mon Oct 06 23:59:37 +0000 2025,13316,"And intl buyer still want to use idr price to buy local merch and call it xenophobia that we have different prices 🥲

Menderita banget anyink jd wni",1975350262329180359,,,en,,49,33,2890,,794920617384415232,
1974113909209813222,Sat Oct 04 09:54:56 +0000 2025,0,"@pelercaleb overtourism apalagi klo pelakuna turis2 western yg ga sopan, jepang jdi makin nutup jg  🙄",1974412916003856451,,pelercaleb,in,,0,0,0,,1265626784986304512,
1973006394677940392,Tue Sep 30 12:45:55 +0000 2025,8,Overtourism di Jepang mengganggu warga lokal. Influencer Yuriko Toba mengingatkan turis untuk menghormati budaya dan kebersihan saat berkunjung. https://t.co/MtMda9Fr8X,1973006394677940392,,,in,,0,3,2,,69183155,
1973003876430495819,Tue Sep 30 12:35:55 +0000 2025,2,"Gelombang wisatawan asing di Jepang menyebabkan keluhan warga lokal. Overtourism mengubah pengalaman wisata di Tokyo, Osaka, dan Kyoto menjadi kekacauan. https://t.co/cHHXUTnS3c",1973003876430495819,,,in,,0,2,1,,69183155,
1962783693967425716,Tue Sep 02 07:44:34 +0000 2025,0,Cara Unik Jepang Perangi Overtourism https://t.co/oKlv0da9J1,1962783693967425716,,,in,,0,0,0,,240113510,
1961409848043782552,Fri Aug 29 12:45:23 +0000 2025,0,"Osaka batalkan pajak khusus turis asing karena masalah hukum &amp; administratif. Sebagai gantinya, diberlakukan pajak akomodasi hotel

selengkapnya : https://t.co/WlQZ4nv1vZ

#Osaka #Jepang #PajakTuris #TravelUpdate #Osaka2025 #WisataJepang #Overtourism #TravelNews #Pariwisata https://t.co/My5zidaZKG",1961409848043782552,https://pbs.twimg.com/media/GzhT1_pawAAhuEb.jpg,,in,,0,0,0,,1900355873744314368,
1960709866215105021,Wed Aug 27 14:42:39 +0000 2025,0,"@Soniindrayana Ya, Jepang tampaknya sedang mengalami pergeseran ke arah populisme sayap kanan, terlihat dari kemenangan Sanseitō dengan 14 kursi di pemilu Juli 2025. Dukungan meningkat karena frustrasi ekonomi, imigrasi, dan overtourism. Namun, LDP masih dominan, jadi perubahan besar belum",1960714583284572501,,Soniindrayana,in,,0,0,0,,1720665183188922368,
1960682671874695302,Wed Aug 27 12:35:51 +0000 2025,3,Jepang menghadapi masalah baru akibat overtourism. Wisatawan membuang koper lama setelah membeli yang baru. https://t.co/Ts2GU2cgrx,1960682671874695302,,,in,,0,0,1,,69183155,
1958858582197154243,Fri Aug 22 11:47:34 +0000 2025,0,JTNO Ungkap Strategi Atasi Overtourism di Jepang https://t.co/XDIiusfpr1,1958858582197154243,,,in,,0,0,0,,759692754985242625,
1954454849715614033,Sun Aug 10 08:08:42 +0000 2025,0,"Jepang Menekan Overtourism. Apa Artinya?
https://t.co/gohf22zfzk",1954454849715614033,,,in,,0,0,0,,635887381,
1953782079462027597,Fri Aug 08 11:35:21 +0000 2025,1,"Jepang digerogoti oleh overtourism. Pilih menjaga alam, negeri sakura memberlakukan sejumlah langkah untuk mengatasi ledakan jumlah wisatawan itu. https://t.co/ZuIH414KCn",1953782079462027597,,,in,,0,0,1,,69183155,
1953712573045788943,Fri Aug 08 06:59:10 +0000 2025,0,"🇯🇵 Jepang mulai batasi jumlah wisatawan di spot populer!
Overtourism bikin Kyoto &amp; Fuji jadi terlalu padat 😩
Sekarang, wisata harus lewat reservasi &amp; kuota terbatas https://t.co/ZASGyulDLf",1953712573045788943,https://pbs.twimg.com/media/Gxz7OiPaQAAJo4E.jpg,,in,,0,0,0,,1142803052182663169,
1953670182062412001,Fri Aug 08 04:10:43 +0000 2025,0,"Jepang Serius Tekan Overtourism, Tegas Batasi Jumlah Wisatawan https://t.co/tkD6jIcGIF",1953670182062412001,,,in,,0,0,0,,240113510,
1946015060666511860,Sun Jul 20 20:49:19 +0000 2025,1,"@ahsanuz_zikri @txtdrimedia Pembentukan lembaga khusus di Jepang dipicu oleh peningkatan wisatawan asing pasca-pandemi, yang menyebabkan lonjakan kejahatan kecil seperti pencurian dan gangguan publik, serta kekhawatiran masyarakat atas overtourism. Data NPA menunjukkan kejahatan oleh warga asing naik, meski",1947036119574704401,,ahsanuz_zikri,in,,0,1,0,,1720665183188922368,
1946015060666511860,Fri Jul 18 05:46:17 +0000 2025,2,"@legendabaru @txtdrimedia Kasus terparah meliputi: Seorang WNI (24) bunuh dua lansia Jepang saat rampok (Nov 2024), pria Prancis dorong tewas lansia (Okt 2024), &amp; 11 WNI bunuh sesama (Jan 2025). Ini tambah lonjakan pencurian &amp; overtourism, mendorong lembaga khusus untuk koordinasi lintas instansi. Sumber:",1946084086189314142,,shalashshingihs,in,,0,1,0,,1720665183188922368,
1946065170209644556,Fri Jul 18 04:31:07 +0000 2025,0,"🚨 Jepang bentuk badan khusus lawan overtourism!
Mulai tertib ya kalau liburan ke sana~
Etika penting, biar tetap bisa jalan-jalan seru di Jepang! https://t.co/FPI5MlSjLA",1946065170209644556,https://pbs.twimg.com/media/GwHP8clXEAMx7tp.jpg,,in,,0,0,0,,1142803052182663169,
1946034761803469215,Fri Jul 18 02:30:17 +0000 2025,0,"Jepang Serius Atasi Overtourism dan Turis Nakal, Bentuk Badan Khusus https://t.co/FqDtVxWd6O",1946034761803469215,,,in,,0,0,0,,240113510,
1945707356773564540,Thu Jul 17 04:52:55 +0000 2025,0,Badan pengawas WNA di Jepang ini berfungsi sebagai 'menara kendali' lintas badan untuk merespons sejumlah isu seperti kejahatan dan overtourism yang melibatkan WNA. https://t.co/Z4gjrAIdHE,1945708268934078765,https://pbs.twimg.com/media/GwCKvQRW0AAb5Hp.png,akuratco,in,,0,0,1,,786549338818224128,
1945634649730158888,Thu Jul 17 00:00:23 +0000 2025,4,Jepang Bentuk Badan untuk Tangani Overtourism dan Perilaku Turis Asing https://t.co/bJRdjIqOIc,1945634649730158888,,,in,,0,1,2,,17128975,
1945363263098663241,Wed Jul 16 06:01:59 +0000 2025,2,"Jepang membentuk sebuah badan administratif yang bertujuan meredakan kekhawatiran masyarakat atas peningkatan pesat jumlah orang asing dalam beberapa tahun terakhir.

Pemerintah menyatakan badan ini akan berfungsi sebagai ""menara kendali"" lintas lembaga untuk merespons berbagai https://t.co/LzGNDugTz6",1945363263098663241,https://pbs.twimg.com/media/Gv9RjWkXUAAtAMD.jpg,,in,,0,0,0,,47596019,
1943480077477646709,Fri Jul 11 01:18:53 +0000 2025,0,"Denger berita kalau partai fasis di Jepang lagi naik daun, salah satu poin yang mereka highlight terkait overtourism dan strengthening immigration policy. Awalnya agak gmn gitu, tp makin lama makin sadar kalau xenophobia orang Jepun ini somehow understandable.",1943480077477646709,,,in,,0,1,0,,1006237955877289984,
1942423522791547330,Tue Jul 08 03:34:09 +0000 2025,1,@zakiberkata emang ada kajian pariwisata jepang merugi karena ramalan itu? wong mereka aja komplain overtourism. kayaknya malah senang turis berkurang. 😅,1942426957154767242,,zakiberkata,in,,1,1,0,,218887410,
1940633934599278760,Thu Jul 03 09:42:20 +0000 2025,0,"@txtdrimedia Gw duga mereka pake visa wisata, jadi bukan dari agen TKI resmi. Ini udah jadi kekhawatiran orang Jepang juga karena overtourism dan banyak gaijin bertingkah, bikin gak aman lagi. Gak cuma Indo sebenarnya tapi tetep aja bikin malu Cok!",1940707673772904568,,txtdrimedia,in,,0,0,0,,1207749801875406850,
1936768823467917585,Sun Jun 22 16:05:43 +0000 2025,0,"@forkimminji sepi tuu maksudnya lingkungannya kah? tergantung area soalnya jepang in generan lgi ngadepin masalah overtourism &amp; mmg kemaren padet bgt di bbrp area sih 🥹

tp di non tourist hot spots normal2 aja kok, area yg aku stay juga sepi banget2 malah krn mmg di stop terakhir line train",1936817887194624119,,taehyun_kth,in,,0,1,0,,1266549174410993665,
1934467622239875293,Mon Jun 16 04:26:36 +0000 2025,0,"Di Jepang warloknya ada yg ngeluh kl Tokyo udah overtourism, sekarang Barcelona juga bahkan smp ada demo.

Ini orang2 emang udah pada kaya atau tiket pesawat yg sekarang murah jadi segampang itu ke negara lain yg jauh yak?",1934467622239875293,,,in,,0,0,0,,23737136,
1928363297688146234,Fri May 30 09:48:25 +0000 2025,1,"@windahhbatubara @yourbae Beberapa gunung terkenal di Jepang adalah:  
1. Gunung Fuji (3.776 m) - ikon budaya, situs Warisan Dunia UNESCO.  
2. Gunung Haku (2.702 m) - salah satu dari ""Tiga Gunung Suci"".  
3. Gunung Tate (3.015 m) - gunung suci dengan mata air panas.  
4. Gunung Kita (3.193 m) - tertinggi",1928388015371813212,,ritmealam,in,,0,0,0,,1720665183188922368,
1923625887435718690,Sat May 17 06:25:29 +0000 2025,0,"tren global."" Latar belakang polemik ini terkait fenomena ""overtourism"" di Jepang, di mana wisatawan asing, khususnya dari Tiongkok, kerap dikaitkan dengan perilaku kurang sopan, Hal ini memperkuat stereotip negatif terhadap wisatawan Tiongkok.",1923625905873879114,,podcast_tyler,in,,0,0,0,,1446295404287455238,
1921062094398476533,Sat May 10 04:37:49 +0000 2025,0,Kalah war Ghibli Museum 😔 Padahal udh war 1 bulan sebelum. Overtourism Jepang ternyata bener ya https://t.co/lrnAPzYcJs,1921062094398476533,https://pbs.twimg.com/media/Gqj7yKkWsAAuVQO.jpg,,in,,0,1,0,,120381745,
1912389209182335275,Wed Apr 16 06:14:52 +0000 2025,27,"Gue baca cuplikan berita di Jepang kalo harga2 di sana bakalan dibedain antara warlok sama gaijin. Terus tax free bakalan lebih ribet.
Gara2 overtourism di jepang

Gaijin gaijin sialan emang",1912389209182335275,,,in,,0,5,0,,56070794,
1912067142968582582,Tue Apr 15 08:55:06 +0000 2025,80349,"Immigration is destroying Japan's high trust society.

Look at what's happening to the vending machines now 😡👇 https://t.co/TXixADUSd8",1912067142968582582,https://pbs.twimg.com/media/GokGdakWQAA1gM9.jpg,,en,,717,3136,8832,,820710596521951233,
1897618173131624506,Thu Mar 06 12:00:03 +0000 2025,0,"Jepang lagi pusing sama overtourism! 🤯🏯 Salah satu solusinya? Pajak turis bakal dinaikin! 💸✈️ Liburan ke Jepang bakal makin mahal nih, geng?

Yuk cek updatenya di video berikut! 🇯🇵

#detikfinance #Jepang #Turis #PajakNaik https://t.co/r9cKi4l6tp",1897618173131624506,https://pbs.twimg.com/ext_tw_video_thumb/1897344422293200897/pu/img/RBJqtcvokn9J9Grs.jpg,,in,,0,0,0,,135795460,
1896303379091234956,Sun Mar 02 20:55:31 +0000 2025,0,"Lawan Overtourism, Jepang Naikkan Pajak untuk Turis https://t.co/DUYzwPIgeP",1896303379091234956,,,in,,0,0,0,,240113510,
1883675849704231054,Mon Jan 27 00:38:14 +0000 2025,18,"kenapa yang ribet orang2 bulay ini? yg overtourism Jepang, yang marah2 orang2 bulay. dih",1883675849704231054,,,in,,0,1,1,,61713426,
1883137202810728712,Sat Jan 25 12:57:50 +0000 2025,1158,This has to be really annoying https://t.co/3v1Iq9pcfn,1883137202810728712,https://pbs.twimg.com/media/GiI_TjgWgAAp-_G.jpg,,en,,53,61,117,,2939007435,
1879440933961502754,Wed Jan 15 08:10:11 +0000 2025,2,"""2024 Jepang alami overtourism, orang2nya pada kaget lihat kebiasaan &amp; kultur bangsa2 lain yg datang""

Yah terakhir kali 'kaget' kan pas Komodor Perry dateng berujung banjir darah Bakumatsu. 
Dan kita bisa nonton Trust &amp; Betrayalnya Himura Kenshin. 
Dinikmati aja. https://t.co/NG1GV76BVL",1879440933961502754,https://pbs.twimg.com/media/GhUdkaUakAAzFV4.jpg,,in,,0,0,0,,75786723,
1871205893335089280,Mon Dec 23 14:47:04 +0000 2024,0,"Apakah Kyoto akan kehilangan pesonanya karena padatnya pengunjung? 🤔

#Kyoto #Overtourism #Jepang",1871205893335089280,,,in,,0,0,0,,1669246353908838402,
1871002437861179576,Mon Dec 23 01:18:37 +0000 2024,30206,"京都の光景
オーバーツーリズムを政府は無視している。
これは中長期的には日本の観光業にとってマイナスだ。
https://t.co/fxv5iT7LYv",1871002437861179576,https://pbs.twimg.com/ext_tw_video_thumb/1870758682482659328/pu/img/pb7xWXx4CwF_lwoe.jpg,,ja,,1415,940,5475,,771195014718251009,
1862358024771518582,Fri Nov 29 04:48:48 +0000 2024,6,"Wisata berlebih atau overtourism menjadi salah satu fenomena yang marak terjadi di Jepang belakangan ini. Bagaimana masyarakat Jepang menyesuaikan diri dengan fenomena-fenomena ini?

Yuk, kita cari tahu bersama fenomena ini di Japanscope #34!

Daftar: https://t.co/bYiHBFHCpx https://t.co/gblprZ3bwa",1862358024771518582,https://pbs.twimg.com/media/GdhsZ4TboAIXMre.jpg,,in,,0,0,0,,296111529,
1859895352335450326,Fri Nov 22 09:43:01 +0000 2024,106,"Aku akhir2 ini selalu nyaranin kalo mau nikmatin Jepang dan photoshoot di Jepang itu jangan di weekend,

kita lagi ada isu overtourism disini jadi “Jepang” yang kalian liat di tiktok reels atau bayangan anime kalian itu bohong apalagi di weekend.

Padahal kalo geser dikit ke hari https://t.co/T3d6ZSXZYn",1859895352335450326,https://pbs.twimg.com/media/Gc-s9rhakAE5cNs.jpg,,in,,0,3,12,,198843236,
1858280385077301374,Sun Nov 17 22:45:43 +0000 2024,1,"Sudah Terpapar Overtourism, Jepang Ditambah PR Lagi dengan Turis yang Iseng Coret-coret https://t.co/bEnUvSczD1",1858280385077301374,,,in,,0,0,1,,240113510,
1851560547755741508,Wed Oct 30 09:43:29 +0000 2024,82,"Gunung Fuji, ikon Jepang yang biasanya berselimut salju di bulan Oktober, hingga akhir bulan ini masih belum menunjukkan tanda-tanda hujan salju. Menurut Badan Cuaca Jepang, kondisi ini pertama kalinya terjadi dalam 130 tahun, di mana salju biasanya mulai terbentuk di Gunung Fuji https://t.co/gn4kTFjnTA",1851560547755741508,https://pbs.twimg.com/media/GbIQgLdbsAAvwSX.jpg,,in,,4,2,31,,483310591,
1845270379234984342,Sun Oct 13 01:08:36 +0000 2024,1,"Wisatawan Asing Dapat Tiket Domestik Gratis di Jepang, Pelaku Pariwisata Khawatir Overtourism https://t.co/grjAcCpFIY #TempoTravel",1845270379234984342,,,in,,0,0,0,,18129942,
1841356520677929110,Wed Oct 02 05:56:19 +0000 2024,0,"sejauh ini keliling jepang, sekali ke shikoku langsung berasa ini trip paling tenang
nggak kayak kyoto atau osaka yang overtourism-nya kerasa banget, di tokushima tiap spotnya nenangin",1841356520677929110,,,in,,0,0,0,,246602467,
1819729828595270052,Sat Aug 03 13:39:34 +0000 2024,1,"Hal ini bermula ketika angka wisatawan mancanegara (wisman) di Jepang kian meningkat dan memicu overtourism, terutama pada 2024. https://t.co/NvyWAg396p",1819729828595270052,,,in,,0,0,0,,23343960,
1818779903674007825,Wed Jul 31 22:44:54 +0000 2024,1,"Tak Hanya Overtourism, Jepang Juga Dibuat Pusing oleh Koper Skuter https://t.co/YNFoTZGtQw",1818779903674007825,,,in,,0,0,0,,240113510,
1818167398123639029,Tue Jul 30 06:11:02 +0000 2024,0,"Jepang Pusing karena Overtourism, tapi Rusa-rusanya 'Senang' https://t.co/bfjLCCpP0x",1818167398123639029,,,in,,0,0,0,,240113510,
1804690093996995066,Sun Jun 23 01:37:02 +0000 2024,2,Jepang Genjot 60 Juta Wisatawan – Meskipun Masalah Overtourism https://t.co/X4fxoxmDEi,1804690093996995066,,,in,,0,0,0,,30201110,
1804019942649663935,Fri Jun 21 05:14:06 +0000 2024,1,Jepang Targetkan 60 Juta Kunjungan Wisatawan Asing di Tengah Masalah Overtourism https://t.co/8JfW7pd17R #TempoTravel,1804019942649663935,,,in,,0,0,0,,18129942,
1800030010432258203,Mon Jun 10 09:23:18 +0000 2024,210,"@WidasSatyo Selain mungkin peraturan dan hukum yg dianggep remeh sm mereka, dan faktor2 lain, bule kelakuan aneh2 banyak ditemuin di tmpt2 yg overtourism, ga exclusively di Bali. Di Jepang belakangan ini jg selalu liat kelakuan bule aneh2 dan jd makanan tiap hari, karena ✨overtourism✨.",1800096389877395702,,WidasSatyo,in,,0,1,4,,223749265,
1799374415710556467,Sat Jun 08 09:34:26 +0000 2024,0,"Jepang sekarang overtourism, ada aja kelakuan turis di luar nalar https://t.co/cp3IrP8Gie",1799374415710556467,https://pbs.twimg.com/media/GPipfpdaUAAzJuV.jpg,,in,,0,1,1,,1147684259928215552,
1798252211983863895,Wed Jun 05 07:15:11 +0000 2024,0,"Bus ekspres diluncurkan untuk mengatasi overtourism di Kyoto, Jepang. Simak rute dan tarifnya. https://t.co/DS1WrDxSRe",1798252211983863895,,,in,,0,0,0,,23343960,
1798152712703639960,Wed Jun 05 00:39:49 +0000 2024,0,disini masih usaha keras supaya tourism laku. sedangkan di Jepang sudah mikirin cara menghandle overtourism.,1798152712703639960,,,in,,0,0,0,,63462584,
1794700367906869383,Sun May 26 12:01:26 +0000 2024,2,"Saya memiliki beberapa saran untuk para pelancong yang berkunjung ke Jepang😊.

 5. Jangan duduk di jalan karena Anda lelah. Celana dan rok Anda akan kotor.

 6. Lepaskan sepatu Anda di rumah pribadi. Jangan membawa kotoran atau tanah pada sepatu Anda ke dalam rumah.

 7. Jangan",1794700367906869383,,,in,,1,0,1,,111507170,
1794700173849043073,Sun May 26 12:00:40 +0000 2024,0,"Ho qualche consiglio amichevole per chi viaggia in Giappone😊.

 5. Non sedetevi per strada perché siete stanchi. I vostri pantaloni e le vostre gonne si sporcheranno.

 6. Toglietevi le scarpe nelle case private. Non portare in casa la sporcizia o il terriccio delle scarpe.

 7.",1794700173849043073,,,it,,1,0,1,,111507170,
